month,year,location,new_deaths,new_vaccinations,ratio
12,2022,Kazakhstan,4.0,0.0,0.00000
12,2022,Kuwait,0.0,332.0,0.00000
12,2022,Kyrgyzstan,0.0,22634.0,0.00000
12,2022,Laos,0.0,0.0,0.00000
12,2022,Lebanon,6.0,0.0,0.00000
12,2022,Macao,7.0,0.0,0.00000
12,2022,Malaysia,137.0,46971.0,0.00292
12,2022,Maldives,0.0,0.0,0.00000
12,2022,Mongolia,1.0,0.0,0.00000
12,2022,Myanmar,1.0,0.0,0.00000
12,2022,Nepal,0.0,0.0,0.00000
12,2022,North Korea,0.0,0.0,0.00000
12,2022,Northern Cyprus,0.0,0.0,0.00000
12,2022,Oman,0.0,0.0,0.00000
12,2022,Pakistan,3.0,129470.0,0.00002
12,2022,Palestine,0.0,0.0,0.00000
12,2022,Philippines,501.0,0.0,0.00000
12,2022,Qatar,0.0,0.0,0.00000
12,2022,Saudi Arabia,38.0,0.0,0.00000
12,2022,Singapore,7.0,0.0,0.00000
12,2022,South Korea,1043.0,22624.0,0.04610
12,2022,Sri Lanka,11.0,0.0,0.00000
12,2022,Syria,0.0,0.0,0.00000
12,2022,Taiwan,661.0,379957.0,0.00174
12,2022,Tajikistan,0.0,0.0,0.00000
12,2022,Thailand,325.0,0.0,0.00000
12,2022,Timor,0.0,0.0,0.00000
12,2022,Turkey,0.0,0.0,0.00000
12,2022,United Arab Emirates,0.0,0.0,0.00000
12,2022,Uzbekistan,0.0,0.0,0.00000
12,2022,Vietnam,6.0,0.0,0.00000
12,2022,Yemen,0.0,0.0,0.00000
